mileage,name,name2,engine_disp,cylinders,gears,year
,Jeep,Compass 4X4,2.4,4,5,2016
,Jeep,Patriot 4X4,2.4,4,6,2016
,Jeep,Patriot 4X4,2.4,4,1,2016
,Jeep,Patriot 4X4,2.4,4,5,2016
,Jeep,Renegade 4x4,1.4,4,6,2016
,Jeep,Renegade 4x4,2.4,4,9,2016
,Jeep,Wrangler 4X4,3.6,6,5,2016
,Jeep,Wrangler 4X4,3.6,6,6,2016
,Jeep,Wrangler Unlimited 4X4,3.6,6,5,2016
,Jeep,Wrangler Unlimited 4X4,3.6,6,6,2016
28.3,KIA MOTORS CORPORATION,Sorento AWD,2,4,6,2016
29.8,KIA MOTORS CORPORATION,Sorento AWD,2.4,4,6,2016
25.1,KIA MOTORS CORPORATION,Sorento AWD,3.3,6,6,2016
27,KIA MOTORS CORPORATION,Sorento AWD FE,3.3,6,6,2016
,KIA MOTORS CORPORATION,Sportage AWD,2.4,4,6,2016
,KIA MOTORS CORPORATION,Sportage SX AWD,2,4,6,2016
,Land Rover,Discovery Sport,2,4,9,2016
,Land Rover,Range Rover Evoque,2,4,9,2016
29.8,Land Rover,Range Rover Evoque Convertible,2,4,9,2016
,LEXUS,NX 200t AWD,2,4,6,2016
,LEXUS,NX 200t AWD F SPORT,2,4,6,2016
,LEXUS,NX 300h AWD,2.5,4,6,2016
,LEXUS,RX 350 AWD,3.5,6,8,2016
,Lincoln,MKC  AWD,2,4,6,2016
,Lincoln,MKC  AWD,2.3,4,6,2016
,Lincoln,MKX AWD,2.7,6,6,2016
,Lincoln,MKX AWD,3.7,6,6,2016
,MAZDA,CX-5 4WD,2.5,4,6,2016
,MAZDA,CX-9 4WD,2.5,4,6,2016
36.2,Mercedes-Benz,GLA 250 4MATIC,2,4,7,2016
36.2,Mercedes-Benz,GLA 250 4MATIC,2,4,7,2016
31.5,Mercedes-Benz,GLC 300 4MATIC,2,4,9,2016
35.4,Mitsubishi Motors Corporation,OUTLANDER 4WD,2.4,4,6,2016
29.8,Mitsubishi Motors Corporation,OUTLANDER 4WD,3,6,6,2016
34.3,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,2,4,6,2016
32.4,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,2.4,4,6,2016
,NISSAN,PATHFINDER 4WD,3.5,6,1,2016
,NISSAN,PATHFINDER 4WD PLATINUM,3.5,6,1,2016
,NISSAN,ROGUE AWD,2.5,4,1,2016
,Porsche,Macan S,3,6,7,2016
,Porsche,Macan Turbo,3.6,6,7,2016
,Subaru,CROSSTREK,2,4,6,2016
,Subaru,CROSSTREK,2,4,5,2016
,Subaru,CROSSTREK HYBRID,2,4,6,2016
,Subaru,FORESTER,2,4,8,2016
,Subaru,FORESTER,2.5,4,1,2016
,Subaru,FORESTER,2.5,4,6,2016
,Subaru,OUTBACK,2.5,4,6,2016
,Subaru,OUTBACK,3.6,6,6,2016
,TOYOTA,RAV4 AWD,2.5,4,6,2016
,TOYOTA,RAV4 HYBRID AWD,2.5,4,6,2016
,TOYOTA,RAV4 Limited AWD/SE AWD,2.5,4,6,2016
29.6,Volkswagen,Tiguan 4Motion,2,4,6,2016
29.3,"Volvo Cars of North America, LLC",XC60 AWD,2,4,8,2016
28.2,"Volvo Cars of North America, LLC",XC60 AWD,2.5,5,6,2016
25.3,"Volvo Cars of North America, LLC",XC60 AWD,3,6,6,2016
28.2,"Volvo Cars of North America, LLC",XC70 AWD,2.5,5,6,2016
,BMW,X5 sDrive35i,3,6,8,2016
,BMW,X6 sDrive35i,3,6,8,2016
,Buick,ENCLAVE FWD,3.6,6,6,2016
,Cadillac,ESCALADE 2WD,6.2,8,8,2016
25.1,Cadillac,SRX,3.6,6,6,2016
,Chevrolet,C1500 SUBURBAN 2WD,5.3,8,6,2016
,Chevrolet,C1500 SUBURBAN 2WD,5.3,8,6,2016
,Chevrolet,C1500 TAHOE 2WD,5.3,8,6,2016
,Chevrolet,C1500 TAHOE 2WD,5.3,8,6,2016
,Chevrolet,TRAVERSE FWD,3.6,6,6,2016
,Dodge,Durango RWD,3.6,6,8,2016
,Dodge,Durango RWD,5.7,8,8,2016
,Ford,Expedition 2WD,3.5,6,6,2016
,Ford,Expedition EL 2WD,3.5,6,6,2016
,Ford,EXPLORER FFV 2WD,3.5,6,6,2016
,Ford,EXPLORER FWD,2.3,4,6,2016
,Ford,EXPLORER FWD,3.5,6,6,2016
,Ford,Flex FWD,3.5,6,6,2016
,GMC,ACADIA FWD,3.6,6,6,2016
,GMC,C1500 YUKON 2WD,5.3,8,6,2016
,GMC,C1500 YUKON 2WD,5.3,8,6,2016
,GMC,C1500 YUKON 2WD,6.2,8,8,2016
,GMC,C1500 YUKON XL 2WD,5.3,8,6,2016
,GMC,C1500 YUKON XL 2WD,5.3,8,6,2016
,GMC,C1500 YUKON XL 2WD,6.2,8,8,2016
,INFINITI,QX60 Hybrid FWD,2.5,4,7,2016
,INFINITI,QX80 2WD,5.6,8,7,2016
,Jeep,Grand Cherokee 4X2,3.6,6,8,2016
,Lincoln,MKT FWD,3.7,6,6,2016
,Lincoln,Navigator 2WD,3.5,6,6,2016
,Lincoln,Navigator L 2WD,3.5,6,6,2016
26.6,Mercedes-Benz,GLE 350,3.5,6,7,2016
,TOYOTA,4RUNNER 2WD,4,6,5,2016
,TOYOTA,SEQUOIA 2WD,5.7,8,6,2016
32.9,"Volvo Cars of North America, LLC",XC90 FWD,2,4,8,2016
,BMW,X5 M,4.4,8,8,2016
,BMW,X5 xDrive 35d,3,6,8,2016
,BMW,X5 xDrive35i,3,6,8,2016
,BMW,X5 xDrive50i,4.4,8,8,2016
,BMW,X6 M,4.4,8,8,2016
,BMW,X6 xDrive35i,3,6,8,2016
,BMW,X6 xDrive50i,4.4,8,8,2016
,Buick,ENCLAVE AWD,3.6,6,6,2016
,Cadillac,ESCALADE 4WD,6.2,8,8,2016
23.9,Cadillac,SRX AWD,3.6,6,6,2016
,Chevrolet,K1500 SUBURBAN 4WD,5.3,8,6,2016
,Chevrolet,K1500 SUBURBAN 4WD,5.3,8,6,2016
,Chevrolet,K1500 TAHOE 4WD,5.3,8,6,2016
,Chevrolet,K1500 TAHOE 4WD,5.3,8,6,2016
,Chevrolet,TRAVERSE AWD,3.6,6,6,2016
,Dodge,Durango AWD,3.6,6,8,2016
,Dodge,Durango AWD,5.7,8,8,2016
,Ford,Expedition 4WD,3.5,6,6,2016
,Ford,Expedition EL 4WD,3.5,6,6,2016
,Ford,EXPLORER AWD,2.3,4,6,2016
,Ford,EXPLORER AWD,3.5,6,6,2016
,Ford,EXPLORER AWD,3.5,6,6,2016
,Ford,EXPLORER FFV AWD,3.5,6,6,2016
,Ford,FLEX AWD,3.5,6,6,2016
,Ford,FLEX AWD,3.5,6,6,2016
,GMC,ACADIA AWD,3.6,6,6,2016
,GMC,K1500 YUKON 4WD,5.3,8,6,2016
,GMC,K1500 YUKON 4WD,5.3,8,6,2016
,GMC,K1500 YUKON 4WD,6.2,8,8,2016
,GMC,K1500 YUKON XL 4WD,5.3,8,6,2016
,GMC,K1500 YUKON XL 4WD,5.3,8,6,2016
,GMC,K1500 YUKON XL 4WD,6.2,8,8,2016
,INFINITI,QX60 Hybrid AWD,2.5,4,7,2016
,INFINITI,QX80 4WD,5.6,8,7,2016
,Jeep,Grand Cherokee 4X4,3.6,6,8,2016
,Jeep,Grand Cherokee 4X4,5.7,8,8,2016
,Jeep,Grand Cherokee SRT8 4x4,6.4,8,8,2016
,Land Rover,LR4,3,6,8,2016
,Land Rover,Range Rover,3,6,8,2016
,Land Rover,Range Rover,5,8,8,2016
,Land Rover,Range Rover LWB,3,6,8,2016
,Land Rover,Range Rover LWB,5,8,8,2016
,Land Rover,Range Rover Sport,3,6,8,2016
,Land Rover,Range Rover Sport,5,8,8,2016
,Land Rover,Range Rover Sport TDV6,3,6,8,2016
,Land Rover,Range Rover TDV6,3,6,8,2016
,LEXUS,GX 460,4.6,8,6,2016
,LEXUS,LX 570,5.7,8,8,2016
,LEXUS,RX 450h AWD,3.5,6,6,2016
,Lincoln,MKT AWD,3.5,6,6,2016
,Lincoln,Navigator 4WD,3.5,6,6,2016
,Lincoln,Navigator L 4WD,3.5,6,6,2016
17.2,Mercedes-Benz,AMG G 63,5.5,8,7,2016
15.1,Mercedes-Benz,AMG G65,6,12,7,2016
19.3,Mercedes-Benz,AMG GL 63,5.5,8,7,2016
19.9,Mercedes-Benz,AMG GLE 63,5.5,8,7,2016
19.9,Mercedes-Benz,AMG GLE 63 S,5.5,8,7,2016
19.6,Mercedes-Benz,AMG GLE 63 S (coupe),5.5,8,7,2016
17.9,Mercedes-Benz,G 550,4,8,7,2016
28.6,Mercedes-Benz,GL 350 BLUETEC 4MATIC,3,6,7,2016
24.2,Mercedes-Benz,GL 450 4MATIC,3,6,7,2016
19.6,Mercedes-Benz,GL 550 4MATIC,4.7,8,7,2016
36.1,Mercedes-Benz,GLE 300 d 4MATIC,2.1,4,7,2016
25.4,Mercedes-Benz,GLE 350 4MATIC,3.5,6,7,2016
25.4,Mercedes-Benz,GLE 350 4MATIC,3.5,6,7,2016
34.2,Mercedes-Benz,GLE 350 d 4MATIC,3,6,9,2016
25.6,Mercedes-Benz,GLE 400 4MATIC,3,6,7,2016
25.6,Mercedes-Benz,GLE 450 AMG (coupe),3,6,9,2016
,Porsche,Cayenne,3.6,6,8,2016
,Porsche,Cayenne GTS,3.6,6,8,2016
,Porsche,Cayenne S,3.6,6,8,2016
,Porsche,Cayenne Turbo,4.8,8,8,2016
,Porsche,Cayenne Turbo S,4.8,8,8,2016
,TOYOTA,4RUNNER 4WD,4,6,5,2016
,TOYOTA,4RUNNER 4WD,4,6,5,2016
,TOYOTA,HIGHLANDER AWD,3.5,6,6,2016
,TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,6,2016
,TOYOTA,HIGHLANDER HYBRID AWD LE Plus,3.5,6,6,2016
,TOYOTA,LAND CRUISER WAGON 4WD,5.7,8,8,2016
,TOYOTA,SEQUOIA 4WD,5.7,8,6,2016
,TOYOTA,SEQUOIA 4WD FFV,5.7,8,6,2016
25,Volkswagen,Touareg,3.6,6,8,2016
29.9,"Volvo Cars of North America, LLC",XC90 AWD,2,4,8,2016
31.7,"Volvo Cars of North America, LLC",XC90 AWD,2,4,8,2016
36.8,Volkswagen,Beetle Dune Convertible,1.8,4,6,2016
,Mobility Ventures LLC,MV-1,3.7,6,6,2016
34.7,Alfa Romeo,4C,1.8,4,7,2015
18.3,Aston Martin Lagonda Ltd,V12 Vantage S,6,12,6,2015
20.7,Aston Martin Lagonda Ltd,V8 Vantage,4.7,8,7,2015
19.6,Aston Martin Lagonda Ltd,V8 Vantage,4.7,8,6,2015
20.7,Aston Martin Lagonda Ltd,V8 Vantage S,4.7,8,7,2015
19.6,Aston Martin Lagonda Ltd,V8 Vantage S,4.7,8,6,2015
20.7,Aston Martin Lagonda Ltd,Vantage GT,4.7,8,7,2015
19.6,Aston Martin Lagonda Ltd,Vantage GT,4.7,8,6,2015
20.7,Audi,R8,4.2,8,7,2015
17.2,Audi,R8,4.2,8,6,2015
19.6,Audi,R8,5.2,10,7,2015
17,Audi,R8,5.2,10,6,2015
20.7,Audi,R8 Spyder,4.2,8,6,2015
17.2,Audi,R8 Spyder,4.2,8,8,2015
19.6,Audi,R8 Spyder,5.2,10,6,2015
17,Audi,R8 Spyder,5.2,10,7,2015
33.3,Audi,TT Roadster quattro,2,4,6,2015
21.2,Bentley,Continental GT3-R,4,8,7,2015
34.4,BMW,Z4 sDrive28i,2,4,7,2015
35,BMW,Z4 sDrive28i,2,4,6,2015
25.5,BMW,Z4 sDrive35i,3,6,7,2015
25.5,BMW,Z4 sDrive35is,3,6,7,2015
12.6,Bugatti,Veyron,8,16,7,2015
26.2,Chevrolet,CORVETTE,6.2,8,7,2015
20.7,Chevrolet,CORVETTE,6.2,8,7,2015
27.4,Chevrolet,CORVETTE,6.2,8,7,2015
22.8,Chevrolet,CORVETTE,6.2,8,7,2015
18.9,Dodge,Viper SRT,8.4,10,7,2015
18.8,"Ferrari North America, Inc.",458 Italia,4.5,8,7,2015
18.5,"Ferrari North America, Inc.",458 Italia,4.5,8,7,2015
18.5,"Ferrari North America, Inc.",458 Speciale,4.5,8,6,2015
18.8,"Ferrari North America, Inc.",458 Speciale,4.5,8,8,2015
18.8,"Ferrari North America, Inc.",458 Speciale Spider,4.5,8,8,2015
18.5,"Ferrari North America, Inc.",458 Speciale Spider,4.5,8,8,2015
18.8,"Ferrari North America, Inc.",458 Spider,4.5,8,7,2015
18.5,"Ferrari North America, Inc.",458 Spider,4.5,8,7,2015
17.3,"Ferrari North America, Inc.",F12,6.3,12,7,2015
17,"Ferrari North America, Inc.",F12,6.3,12,6,2015
51.4,Honda,CR-Z,1.5,4,6,2015
46.4,Honda,CR-Z,1.5,4,6,2015
30.1,Jaguar,F-TYPE Convertible,3,6,6,2015
30.1,Jaguar,F-TYPE Coupe,3,6,6,2015
23.9,Jaguar,F-TYPE R Coupe,5,8,5,2015
29.2,Jaguar,F-TYPE S Convertible,3,6,6,2015
29.2,Jaguar,F-TYPE S Coupe,3,6,7,2015
23.9,Jaguar,F-TYPE V8 S Convertible,5,8,7,2015
16.4,Lamborghini,Aventador Coupe,6.5,12,7,2015
14.6,Lamborghini,Aventador Roadster,6.5,12,7,2015
20,Lamborghini,Huracan,5.2,10,7,2015
15.8,Lamborghini,Veneno Roadster,6.5,12,7,2015
30.8,MAZDA,MX-5,2,4,6,2015
32.6,MAZDA,MX-5,2,4,7,2015
31.5,MAZDA,MX-5,2,4,7,2015
22.8,McLaren Automotive Limted,650S Coupe,3.8,8,7,2015
22.8,McLaren Automotive Limted,650S Spider,3.8,8,7,2015
29.9,Mercedes-Benz,SL 400,3,6,7,2015
26.2,Mercedes-Benz,SL 550,4.7,8,7,2015
24.1,Mercedes-Benz,SL 63 AMG,5.5,8,7,2015
21.4,Mercedes-Benz,SL 65 AMG,6,12,5,2015
35,Mercedes-Benz,SLK 250,1.8,4,5,2015
34.6,Mercedes-Benz,SLK 250,1.8,4,6,2015
31.9,Mercedes-Benz,SLK 350,3.5,6,6,2015
28.9,Mercedes-Benz,SLK 55 AMG,5.5,8,6,2015
19.4,Mercedes-Benz,SLS AMG GT Coupe,6.2,8,6,2015
19.4,Mercedes-Benz,SLS AMG GT Roadster,6.2,8,6,2015
50.6,Mercedes-Benz,Smart fortwo (Convertible),1,3,6,2015
50.6,Mercedes-Benz,Smart fortwo (COUPE),1,3,6,2015
41.7,Mini,Mini Cooper Coupe,1.6,4,6,2015
43.7,Mini,Mini Cooper Coupe,1.6,4,6,2015
39,Mini,Mini Cooper Roadster,1.6,4,6,2015
40.2,Mini,Mini Cooper Roadster,1.6,4,6,2015
38.2,Mini,Mini Cooper S Coupe,1.6,4,6,2015
39.6,Mini,Mini Cooper S Coupe,1.6,4,6,2015
38.2,Mini,Mini Cooper S Roadster,1.6,4,6,2015
39.6,Mini,Mini Cooper S Roadster,1.6,4,7,2015
38.2,Mini,Mini John Cooper Works Coupe,1.6,4,6,2015
39.6,Mini,Mini John Cooper Works Coupe,1.6,4,7,2015
38.2,Mini,Mini John Cooper Works Roadster,1.6,4,6,2015
39.6,Mini,Mini John Cooper Works Roadster,1.6,4,7,2015
28.1,NISSAN,370Z,3.7,6,7,2015
27,NISSAN,370Z,3.7,6,6,2015
27,NISSAN,370Z Roadster,3.7,6,7,2015
26.1,NISSAN,370Z Roadster,3.7,6,6,2015
21.8,Porsche,911 GT3,3.8,6,7,2015
33.9,Porsche,Boxster,2.7,6,6,2015
31.4,Porsche,Boxster,2.7,6,7,2015
32.8,Porsche,Boxster GTS,3.4,6,6,2015
29,Porsche,Boxster GTS,3.4,6,6,2015
31.8,Porsche,Boxster S,3.4,6,6,2015
31.8,Porsche,Boxster S,3.4,6,6,2015
33.9,Porsche,Cayman,2.7,6,7,2015
31.4,Porsche,Cayman,2.7,6,7,2015
32.8,Porsche,Cayman GTS,3.4,6,6,2015
29,Porsche,Cayman GTS,3.4,6,5,2015
31.8,Porsche,Cayman S,3.4,6,5,2015
31.8,Porsche,Cayman S,3.4,6,5,2015
19.5,Aston Martin Lagonda Ltd,DB9,5.9,12,6,2015
20.6,Aston Martin Lagonda Ltd,Vanquish,6,12,6,2015
23.9,"Ferrari North America, Inc.",California T,3.9,8,6,2015
23.9,"Ferrari North America, Inc.",California T,3.9,8,6,2015
36.7,FIAT,500,1.4,4,6,2015
40.3,FIAT,500,1.4,4,6,2015
40.8,FIAT,500,1.4,4,6,2015
44.9,FIAT,500,1.4,4,6,2015
36.7,FIAT,500 Abarth,1.4,4,6,2015
40.8,FIAT,500 Abarth,1.4,4,6,2015
24.2,Jaguar,XK,5,8,6,2015
22.8,Jaguar,XK,5,8,6,2015
22.5,Jaguar,XK Convertible,5,8,6,2015
23.5,Jaguar,XK Convertible,5,8,6,2015
39,Mini,Mini Cooper Convertible,1.6,4,7,2015
40.2,Mini,Mini Cooper Convertible,1.6,4,7,2015
38.2,Mini,Mini Cooper S Convertible,1.6,4,7,2015
39.6,Mini,Mini Cooper S Convertible,1.6,4,7,2015
38.2,Mini,Mini John Cooper Works Conv.,1.6,4,7,2015
39.6,Mini,Mini John Cooper Works Conv.,1.6,4,7,2015
30.5,Porsche,911 Carrera,3.4,6,7,2015
28.8,Porsche,911 Carrera,3.4,6,7,2015
30.1,Porsche,911 Carrera 4,3.4,6,7,2015
28.9,Porsche,911 Carrera 4,3.4,6,7,2015
29.5,Porsche,911 Carrera 4 Cabriolet,3.4,6,7,2015
28.2,Porsche,911 Carrera 4 Cabriolet,3.4,6,7,2015
27,Porsche,911 Carrera 4 GTS,3.8,6,7,2015
27.6,Porsche,911 Carrera 4 GTS,3.8,6,7,2015
27.2,Porsche,911 Carrera 4 GTS Cabriolet,3.8,6,7,2015
26.8,Porsche,911 Carrera 4 GTS Cabriolet,3.8,6,7,2015
28.8,Porsche,911 Carrera 4S,3.8,6,7,2015
28,Porsche,911 Carrera 4S,3.8,6,7,2015
28,Porsche,911 Carrera 4S Cabriolet,3.8,6,7,2015
27.6,Porsche,911 Carrera 4S Cabriolet,3.8,6,7,2015
30.6,Porsche,911 Carrera Cabriolet,3.4,6,7,2015
28.9,Porsche,911 Carrera Cabriolet,3.4,6,7,2015
28,Porsche,911 Carrera GTS,3.8,6,7,2015
28,Porsche,911 Carrera GTS,3.8,6,7,2015
27,Porsche,911 Carrera GTS Cabriolet,3.8,6,6,2015
26.8,Porsche,911 Carrera GTS Cabriolet,3.8,6,6,2015
29.4,Porsche,911 Carrera S,3.8,6,1,2015
28.6,Porsche,911 Carrera S,3.8,6,6,2015
28.9,Porsche,911 Carrera S Cabriolet,3.8,6,6,2015
28.3,Porsche,911 Carrera S Cabriolet,3.8,6,6,2015
29.4,Porsche,911 Targa 4,3.4,6,8,2015
28.2,Porsche,911 Targa 4,3.4,6,8,2015
27.5,Porsche,911 Targa 4S,3.8,6,8,2015
27.1,Porsche,911 Targa 4S,3.8,6,6,2015
27,Porsche,911 Turbo,3.8,6,7,2015
27,Porsche,911 Turbo S,3.8,6,7,2015
37.8,SCION,FR-S,2,4,7,2015
33,SCION,FR-S,2,4,6,2015
52.9,SCION,iQ,1.3,4,7,2015
37.1,Subaru,BRZ,2,4,6,2015
32.3,Subaru,BRZ,2,4,8,2015
21.5,Aston Martin Lagonda Ltd,Rapide S,6,12,8,2015
34.9,Audi,A3,1.8,4,8,2015
48.3,Audi,A3,2,4,8,2015
36.2,Audi,A3 Cabriolet,1.8,4,6,2015
34.3,Audi,A3 Cabriolet quattro,2,4,8,2015
35.2,Audi,A3 quattro,2,4,8,2015
31.4,Audi,A5 Cabriolet quattro,2,4,8,2015
32.3,Audi,A5 quattro,2,4,8,2015
33.1,Audi,A5 quattro,2,4,8,2015
22.8,Audi,RS5,4.2,8,8,2015
22.6,Audi,RS5 Cabriolet,4.2,8,8,2015
33.2,Audi,S3,2,4,8,2015
26.9,Audi,S5,3,6,8,2015
23.5,Audi,S5,3,6,8,2015
26.4,Audi,S5 Cabriolet,3,6,8,2015
33.3,Audi,TT Coupe quattro,2,4,8,2015
21.9,Bentley,Continental GT Convertible,4,8,6,2015
18.3,Bentley,Continental GT Convertible,6,12,7,2015
37,BMW,228i,2,4,6,2015
35,BMW,228i,2,4,7,2015
35.4,BMW,228i Convertible,2,4,6,2015
36,BMW,228i xDrive,2,4,1,2015
34.7,BMW,228i xDrive Convertible,2,4,5,2015
35.4,BMW,428i Convertible,2,4,6,2015
33.3,BMW,428i xDrive Convertible,2,4,5,2015
31.3,BMW,435i Convertible,3,6,5,2015
30.5,BMW,435i xDrive Convertible,3,6,6,2015
31.3,BMW,640i Convertible,3,6,6,2015
32.9,BMW,640i Coupe,3,6,6,2015
30.5,BMW,640i xDrive Convertible,3,6,6,2015
30.5,BMW,640i xDrive Coupe,3,6,6,2015
25.5,BMW,650i Convertible,4.4,8,6,2015
25.5,BMW,650i Coupe,4.4,8,6,2015
24.2,BMW,650i xDrive Convertible,4.4,8,8,2015
25.1,BMW,650i xDrive Coupe,4.4,8,6,2015
32.9,BMW,M235i,3,6,8,2015
29.2,BMW,M235i,3,6,6,2015
32.9,BMW,M235i Convertible,3,6,7,2015
28.5,BMW,M235i Convertible,3,6,7,2015
31.2,BMW,M235i xDrive,3,6,6,2015
25.3,BMW,M4 Convertible,3,6,7,2015
26,BMW,M4 Convertible,3,6,6,2015
20.7,BMW,M6 Convertible,4.4,8,6,2015
22.2,BMW,M6 Convertible,4.4,8,6,2015
20.7,BMW,M6 Coupe,4.4,8,8,2015
22.2,BMW,M6 Coupe,4.4,8,6,2015
45.8,Chevrolet,SPARK,1.2,4,6,2015
46.9,Chevrolet,SPARK,1.2,4,7,2015
41.5,Ford,Fiesta FWD,1.6,4,7,2015
41.7,Ford,Fiesta FWD,1.6,4,7,2015
48.7,Ford,Fiesta SFE FWD,1,3,7,2015
42.9,Ford,Fiesta SFE FWD,1.6,4,7,2015
33.3,Ford,MUSTANG,2.3,4,7,2015
34,Ford,MUSTANG,2.3,4,7,2015
28.7,Ford,MUSTANG,3.7,6,7,2015
27.6,Ford,MUSTANG,3.7,6,7,2015
24.6,Ford,MUSTANG,5,8,7,2015
23.9,Ford,MUSTANG,5,8,7,2015
31.3,Ford,MUSTANG CONVERTIBLE,2.3,4,7,2015
23.6,Ford,MUSTANG CONVERTIBLE,5,8,7,2015
24,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,7,2015
23.6,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,6,2015
28.5,INFINITI,Q60,3.7,6,6,2015
26.4,INFINITI,Q60,3.7,6,6,2015
26.8,INFINITI,Q60 AWD,3.7,6,6,2015
26.7,INFINITI,Q60 Convertible,3.7,6,6,2015
25,INFINITI,Q60 Convertible,3.7,6,6,2015
32.4,LEXUS,IS 250 C,2.5,6,6,2015
29.2,LEXUS,IS 350 C,3.5,6,6,2015
29.8,LEXUS,RC 350,3.5,6,6,2015
28.2,LEXUS,RC 350 AWD,3.5,6,6,2015
25.6,LEXUS,RC F,5,8,6,2015
19.9,MASERATI,GRANTURISMO,4.7,8,6,2015
19.7,MASERATI,GRANTURISMO CONVERTIBLE,4.7,8,6,2015
33.3,Mercedes-Benz,C 250 (Coupe),1.8,4,4,2015
30.5,Mercedes-Benz,C 350 (Coupe),3.5,6,5,2015
29.3,Mercedes-Benz,C 350 4MATIC (Coupe),3.5,6,6,2015
19.9,Mercedes-Benz,C 63 AMG Coupe,6.2,8,6,2015
29.9,Mercedes-Benz,E 350 (convertible),3.5,6,6,2015
29.4,Mercedes-Benz,E 350 (coupe),3.5,6,6,2015
31.1,Mercedes-Benz,E 400 (convertible),3,6,6,2015
31.1,Mercedes-Benz,E 400 (coupe),3,6,6,2015
30.3,Mercedes-Benz,E 400 4MATIC (coupe),3,6,6,2015
26.3,Mercedes-Benz,E 550 (convertible),4.7,8,7,2015
27.1,Mercedes-Benz,E 550 (coupe),4.7,8,5,2015
42.4,Mini,Mini Cooper (3-doors),1.5,3,6,2015
44.9,Mini,Mini Cooper (3-doors),1.5,3,5,2015
42.4,Mini,Mini Cooper (5-doors),1.5,3,6,2015
44.5,Mini,Mini Cooper (5-doors),1.5,3,5,2015
38.3,Mini,Mini Cooper S (3-doors),2,4,8,2015
36.5,Mini,Mini Cooper S (3-doors),2,4,8,2015
38.3,Mini,Mini Cooper S (5-doors),2,4,6,2015
36.5,Mini,Mini Cooper S (5-doors),2,4,7,2015
37,Mini,MINI John Cooper Works Hardtop,2,4,6,2015
34.2,Mini,MINI John Cooper Works Hardtop,2,4,8,2015
24,NISSAN,GT-R,3.8,6,8,2015
35.9,Volkswagen,Beetle Convertible,1.8,4,8,2015
33.3,Volkswagen,Beetle Convertible,2,4,6,2015
45.8,Volkswagen,Beetle Convertible,2,4,8,2015
33.1,Volkswagen,Beetle Convertible,2,4,8,2015
45.3,Volkswagen,Beetle Convertible,2,4,8,2015
32.4,Volkswagen,Eos,2,4,8,2015
37.7,Acura,ILX,2,4,6,2015
32.4,Acura,ILX,2.4,4,8,2015
38.6,Acura,TLX,2.4,4,8,2015
35,Acura,TLX,3.5,6,6,2015
33.4,Acura,TLX AWD,3.5,6,8,2015
35.4,Audi,A4,2,4,6,2015
32.3,Audi,A4 quattro,2,4,8,2015
33.1,Audi,A4 quattro,2,4,6,2015
30,Audi,Q3,2,4,8,2015
29.5,Audi,Q3 quattro,2,4,8,2015
26.9,Audi,S4,3,6,6,2015
23.5,Audi,S4,3,6,8,2015
23.7,Bentley,Continental GT,4,8,6,2015
19.5,Bentley,Continental GT,6,12,8,2015
37,BMW,320i,2,4,8,2015
36.5,BMW,320i,2,4,8,2015
36,BMW,320i xDrive,2,4,8,2015
49.9,BMW,328d,2,4,8,2015
48.1,BMW,328d xDrive,2,4,7,2015
36.3,BMW,328i,2,4,6,2015
35,BMW,328i,2,4,6,2015
34.7,BMW,328i xDrive,2,4,6,2015
32.9,BMW,335i,3,6,6,2015
31.2,BMW,335i,3,6,6,2015
31.2,BMW,335i xDrive,3,6,6,2015
29.9,BMW,335i xDrive,3,6,6,2015
36.3,BMW,428i Coupe,2,4,6,2015
35,BMW,428i Coupe,2,4,6,2015
35.4,BMW,428i Gran Coupe,2,4,6,2015
34.7,BMW,428i xDrive Coupe,2,4,6,2015
34.7,BMW,428i xDrive Gran Coupe,2,4,6,2015
32.9,BMW,435i Coupe,3,6,6,2015
31.2,BMW,435i Coupe,3,6,6,2015
32.9,BMW,435i Gran Coupe,3,6,6,2015
31.2,BMW,435i xDrive Coupe,3,6,6,2015
29.9,BMW,435i xDrive Coupe,3,6,6,2015
31.3,BMW,435i xDrive Gran Coupe,3,6,6,2015
31.3,BMW,640i Gran Coupe,3,6,6,2015
30.5,BMW,640i xDrive Gran Coupe,3,6,6,2015
25.5,BMW,650i Gran Coupe,4.4,8,6,2015
24.2,BMW,650i xDrive Gran Coupe,4.4,8,5,2015
37.9,BMW,ActiveHybrid 3,3,6,6,2015
24.2,BMW,Alpina B6 Gran Coupe xDrive,4.4,8,6,2015
25.3,BMW,M3,3,6,6,2015
26,BMW,M3,3,6,6,2015
25.3,BMW,M4 Coupe,3,6,6,2015
26,BMW,M4 Coupe,3,6,6,2015
20.7,BMW,M6 Gran Coupe,4.4,8,6,2015
22.2,BMW,M6 Gran Coupe,4.4,8,5,2015
31.6,Buick,VERANO,2,4,6,2015
31.8,Buick,VERANO,2,4,6,2015
33,Buick,VERANO,2.4,4,6,2015
32.2,Cadillac,ATS,2,4,5,2015
30.2,Cadillac,ATS,2,4,6,2015
33.4,Cadillac,ATS,2.5,4,5,2015
28.5,Cadillac,ATS,3.6,6,1,2015
