OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1013255,7d128b28,12/22/2015 10:21:00 PM,Tuesday,Dec,22,2015,22,12,22,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946991,170938,"(40.6357917380001, -74.134245026)"
1013256,db99cba9,12/22/2015 10:30:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,GRAND LARCENY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1054976,160553,"(40.6070832080001, -73.745286108)"
1013257,7b648f43,12/22/2015 10:30:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,GRAND LARCENY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1040974,189219,"(40.6858656700001, -73.795472197)"
1013258,81d97a90,12/22/2015 10:30:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,FELONY ASSAULT,FELONY,B,23,MANHATTAN,N.Y. HOUSING POLICE,999155,226676,"(40.7888450630001, -73.946175538)"
1013259,cc0f695a,12/22/2015 10:30:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,FELONY ASSAULT,FELONY,D,49,BRONX,N.Y. POLICE DEPT,1021657,251013,"(40.8555765770001, -73.864779265)"
1013260,8c9ae337,12/22/2015 10:35:00 PM,Tuesday,Dec,22,2015,22,12,22,2015,ROBBERY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010795,194869,"(40.7015155610001, -73.9042659629999)"
1013261,391d430d,12/22/2015 10:50:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,FELONY ASSAULT,FELONY,H,83,BROOKLYN,N.Y. POLICE DEPT,1008186,192077,"(40.6938596150001, -73.913685329)"
1013262,7c755808,12/22/2015 10:52:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,BURGLARY,FELONY,H,46,BRONX,N.Y. POLICE DEPT,1011756,252027,"(40.8583960990001, -73.9005660939999)"
1013263,a4f4252d,12/22/2015 10:56:00 PM,Tuesday,Dec,22,2015,22,12,23,2015,GRAND LARCENY,FELONY,B,84,BROOKLYN,N.Y. POLICE DEPT,985702,192731,"(40.6956869410001, -73.994765215)"
1013264,5c4a165a,12/22/2015 11:00:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY,FELONY,Q,109,QUEENS,N.Y. POLICE DEPT,1026920,226305,"(40.78773633, -73.8459112469999)"
1013265,eac44ff5,12/22/2015 11:00:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1026120,241174,"(40.828551394, -73.84870747)"
1013266,6d01f646,12/22/2015 11:00:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,105,QUEENS,N.Y. POLICE DEPT,1057767,203992,"(40.7262903430001, -73.7347608599999)"
1013267,a95e3341,12/22/2015 11:15:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,986465,212195,"(40.7491107650001, -73.992007267)"
1013268,697d976f,12/22/2015 11:15:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY,FELONY,G,28,MANHATTAN,N.Y. POLICE DEPT,995874,231986,"(40.803424497, -73.9580149079999)"
1013269,fc871a13,12/22/2015 11:20:00 PM,Tuesday,Dec,22,2015,23,12,22,2015,FELONY ASSAULT,FELONY,D,41,BRONX,N.Y. POLICE DEPT,1015558,236616,"(40.8160847350001, -73.8868936499999)"
1013270,60ac7e9b,12/22/2015 11:30:00 PM,Tuesday,Dec,22,2015,23,12,22,2015,ROBBERY,FELONY,J,40,BRONX,N.Y. POLICE DEPT,1006384,233629,"(40.8079140020001, -73.920046794)"
1013271,43ffa8b0,12/22/2015 11:45:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,GRAND LARCENY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,987111,212422,"(40.7497336380001, -73.989675685)"
1013272,170fc37d,12/22/2015 11:50:00 PM,Tuesday,Dec,22,2015,23,12,23,2015,BURGLARY,FELONY,B,61,BROOKLYN,N.Y. POLICE DEPT,1000516,155193,"(40.592638402, -73.941433193)"
1040008,5ed6d580,12/23/2015 12:01:00 AM,Wednesday,Dec,23,2015,0,12,26,2015,BURGLARY,FELONY,K,66,BROOKLYN,N.Y. POLICE DEPT,990386,173704,"(40.643460061, -73.9778909999999)"
1040009,e69717f3,12/23/2015 12:01:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,GRAND LARCENY,FELONY,M,105,QUEENS,N.Y. POLICE DEPT,1059845,212804,"(40.750459473, -73.727164709)"
1040010,76e10c97,12/23/2015 12:01:00 AM,Wednesday,Dec,23,2015,0,12,26,2015,GRAND LARCENY,FELONY,E,111,QUEENS,N.Y. POLICE DEPT,1045087,214849,"(40.7561863120001, -73.780410387)"
1040011,543cc558,12/23/2015 12:05:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,GRAND LARCENY,FELONY,G,23,MANHATTAN,N.Y. POLICE DEPT,1002183,228644,"(40.794241067, -73.935235376)"
1040012,16fa0efb,12/23/2015 12:21:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,BURGLARY,FELONY,I,109,QUEENS,N.Y. POLICE DEPT,1032046,216554,"(40.7609462030001, -73.827469599)"
1040013,41d48adb,12/23/2015 12:30:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,ROBBERY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1035767,195831,"(40.704045878, -73.814196406)"
1040014,4773410d,12/23/2015 12:30:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,ROBBERY,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1011153,235312,"(40.8125201340001, -73.902813002)"
1040015,9fed2b67,12/23/2015 12:30:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,FELONY ASSAULT,FELONY,B,44,BRONX,N.Y. POLICE DEPT,1004576,239765,"(40.8247599440001, -73.9265592479999)"
1040016,4c1d0a,12/23/2015 12:30:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,ROBBERY,FELONY,F,30,MANHATTAN,N.Y. POLICE DEPT,998264,242157,"(40.8313375700001, -73.949360859)"
1040017,943a4bf1,12/23/2015 12:30:00 AM,Wednesday,Dec,23,2015,0,12,23,2015,FELONY ASSAULT,FELONY,M,52,BRONX,N.Y. POLICE DEPT,1018223,256804,"(40.8714849890001, -73.877163426)"
1040018,f289d63e,12/23/2015 12:41:00 AM,Wednesday,Dec,23,2015,0,12,24,2015,BURGLARY,FELONY,C,9,MANHATTAN,N.Y. POLICE DEPT,988508,203966,"(40.726523446, -73.9846390599999)"
1040019,21f2fc90,12/23/2015 01:00:00 AM,Wednesday,Dec,23,2015,1,12,23,2015,GRAND LARCENY,FELONY,I,109,QUEENS,N.Y. POLICE DEPT,1030393,215967,"(40.7593438220001, -73.8334405379999)"
1040020,9fbd43cb,12/23/2015 01:50:00 AM,Wednesday,Dec,23,2015,1,12,23,2015,FELONY ASSAULT,FELONY,K,73,BROOKLYN,N.Y. HOUSING POLICE,1009656,181287,"(40.664239422, -73.908425011)"
1040021,7f5e5cec,12/23/2015 02:00:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,BURGLARY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1048982,162752,"(40.6131648030001, -73.7668519439999)"
1040022,4dd01dd4,12/23/2015 02:06:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,FELONY ASSAULT,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,965943,162394,"(40.6123996960001, -74.065938138)"
1040205,b93bd9cb,12/23/2015 02:20:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,ROBBERY,FELONY,C,68,BROOKLYN,N.Y. POLICE DEPT,981280,168674,"(40.629655406, -74.0107013159999)"
1040206,6b8d2f62,12/23/2015 02:30:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,FELONY ASSAULT,FELONY,D,13,MANHATTAN,N.Y. POLICE DEPT,989616,209709,"(40.742285967, -73.98063694)"
1040207,1a1eac7d,12/23/2015 02:30:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,ROBBERY,FELONY,B,34,MANHATTAN,N.Y. POLICE DEPT,1000098,249298,"(40.850934432, -73.9427166949999)"
1040208,f335ada8,12/23/2015 02:40:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,FELONY ASSAULT,FELONY,D,46,BRONX,N.Y. POLICE DEPT,1012930,252568,"(40.8598772460001, -73.896319723)"
1040209,d7a46645,12/23/2015 02:45:00 AM,Wednesday,Dec,23,2015,2,12,23,2015,BURGLARY,FELONY,B,43,BRONX,N.Y. POLICE DEPT,1026201,238332,"(40.820750538, -73.848432551)"
1040210,838c14f9,12/23/2015 03:00:00 AM,Wednesday,Dec,23,2015,3,12,28,2015,GRAND LARCENY,FELONY,H,60,BROOKLYN,N.Y. POLICE DEPT,984485,147967,"(40.5728193800001, -73.999155536)"
1040211,435af1b4,12/23/2015 03:00:00 AM,Wednesday,Dec,23,2015,3,12,23,2015,BURGLARY,FELONY,H,94,BROOKLYN,N.Y. POLICE DEPT,995653,200055,"(40.7157823700001, -73.958867327)"
1040212,7994a957,12/23/2015 03:10:00 AM,Wednesday,Dec,23,2015,3,12,23,2015,BURGLARY,FELONY,C,77,BROOKLYN,N.Y. POLICE DEPT,996110,184938,"(40.674289108, -73.9572454029999)"
1040213,b495d778,12/23/2015 03:10:00 AM,Wednesday,Dec,23,2015,3,12,23,2015,ROBBERY,FELONY,N,46,BRONX,N.Y. POLICE DEPT,1007396,250193,"(40.853374826, -73.916334002)"
1040214,6971853,12/23/2015 03:15:00 AM,Wednesday,Dec,23,2015,3,12,23,2015,ROBBERY,FELONY,C,6,MANHATTAN,N.Y. POLICE DEPT,985053,206733,"(40.7341191730001, -73.997103983)"
1040215,9716c5ff,12/23/2015 03:30:00 AM,Wednesday,Dec,23,2015,3,12,23,2015,GRAND LARCENY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1041649,219880,"(40.770018061, -73.792776838)"
1040216,bfbca6a1,12/23/2015 04:00:00 AM,Wednesday,Dec,23,2015,4,12,28,2015,ROBBERY,FELONY,D,42,BRONX,N.Y. POLICE DEPT,1016001,244593,"(40.83797773, -73.885255456)"
1040217,eb252ebb,12/23/2015 04:07:00 AM,Wednesday,Dec,23,2015,4,12,23,2015,GRAND LARCENY,FELONY,D,7,MANHATTAN,N.Y. POLICE DEPT,988935,201282,"(40.7191562990001, -73.9831003589999)"
1040218,69b917b9,12/23/2015 05:15:00 AM,Wednesday,Dec,23,2015,5,12,23,2015,FELONY ASSAULT,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1052294,156172,"(40.5950792960001, -73.7549892449999)"
1040219,cf808a05,12/23/2015 05:15:00 AM,Wednesday,Dec,23,2015,5,12,23,2015,ROBBERY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,960467,171221,"(40.636614949, -74.08569225)"
1040220,cfd6bcc1,12/23/2015 05:30:00 AM,Wednesday,Dec,23,2015,5,12,23,2015,ROBBERY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1015794,184603,"(40.673321356, -73.886284974)"
1040221,4790ea99,12/23/2015 06:00:00 AM,Wednesday,Dec,23,2015,6,12,23,2015,BURGLARY,FELONY,E,67,BROOKLYN,N.Y. POLICE DEPT,1004936,174855,"(40.6465972770001, -73.9254580639999)"
1040222,34ee341a,12/23/2015 06:00:00 AM,Wednesday,Dec,23,2015,6,12,28,2015,GRAND LARCENY,FELONY,B,9,MANHATTAN,N.Y. POLICE DEPT,989877,204957,"(40.7292427350001, -73.979699033)"
1040223,7f67c9df,12/23/2015 06:30:00 AM,Wednesday,Dec,23,2015,6,12,25,2015,GRAND LARCENY,FELONY,N,114,QUEENS,N.Y. POLICE DEPT,1001145,218018,"(40.765077553, -73.93901089)"
1040224,20cf646c,12/23/2015 07:00:00 AM,Wednesday,Dec,23,2015,7,12,23,2015,GRAND LARCENY,FELONY,I,44,BRONX,N.Y. POLICE DEPT,1008027,242878,"(40.833295621, -73.914079019)"
1040404,ed220cc7,12/23/2015 07:10:00 AM,Wednesday,Dec,23,2015,7,12,23,2015,FELONY ASSAULT,FELONY,I,114,QUEENS,N.Y. POLICE DEPT,1002018,213258,"(40.75201086, -73.935871961)"
1040405,137944d9,12/23/2015 07:30:00 AM,Wednesday,Dec,23,2015,7,12,23,2015,ROBBERY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1053475,160898,"(40.6080420110001, -73.750688301)"
1040406,e03317a2,12/23/2015 07:30:00 AM,Wednesday,Dec,23,2015,7,12,24,2015,BURGLARY,FELONY,C,77,BROOKLYN,N.Y. POLICE DEPT,995731,185388,"(40.6755247560001, -73.9586109539999)"
1040407,6853cf2,12/23/2015 07:40:00 AM,Wednesday,Dec,23,2015,7,12,24,2015,BURGLARY,FELONY,I,43,BRONX,N.Y. POLICE DEPT,1019939,243591,"(40.835212497, -73.8710291369999)"
1040408,55b66017,12/23/2015 07:45:00 AM,Wednesday,Dec,23,2015,7,12,23,2015,FELONY ASSAULT,FELONY,D,32,MANHATTAN,N.Y. POLICE DEPT,1001568,240181,"(40.825908155, -73.93742672)"
1040409,b073213c,12/23/2015 07:55:00 AM,Wednesday,Dec,23,2015,7,12,23,2015,GRAND LARCENY,FELONY,G,6,MANHATTAN,N.Y. TRANSIT POLICE,983551,208788,"(40.7397596500001, -74.002523863)"
1040410,643d25b8,12/23/2015 08:00:00 AM,Wednesday,Dec,23,2015,8,12,24,2015,GRAND LARCENY,FELONY,C,67,BROOKLYN,N.Y. POLICE DEPT,1007457,178474,"(40.6565243950001, -73.916361025)"
1040411,51af9767,12/23/2015 08:00:00 AM,Wednesday,Dec,23,2015,8,12,24,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,77,BROOKLYN,N.Y. POLICE DEPT,1001484,183731,"(40.6709673340001, -73.937874888)"
1040412,93d2bbe0,12/23/2015 08:00:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1022885,258418,"(40.875895745, -73.860297497)"
1040413,d5f95bde,12/23/2015 08:10:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,FELONY ASSAULT,FELONY,A,7,MANHATTAN,N.Y. POLICE DEPT,986673,199146,"(40.713294397, -73.9912612689999)"
1040414,3701bb2f,12/23/2015 08:11:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,GRAND LARCENY,FELONY,J,71,BROOKLYN,N.Y. POLICE DEPT,1000996,178614,"(40.65692324, -73.939646779)"
1040415,b8972d90,12/23/2015 08:17:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,GRAND LARCENY,FELONY,I,45,BRONX,N.Y. POLICE DEPT,1043506,247383,"(40.8454937240001, -73.785829873)"
1040416,f7ab1f8d,12/23/2015 08:30:00 AM,Wednesday,Dec,23,2015,8,12,24,2015,BURGLARY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1030911,215211,"(40.7572660810001, -73.831575981)"
1040417,4699acf5,12/23/2015 08:30:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,BURGLARY,FELONY,J,111,QUEENS,N.Y. POLICE DEPT,1049662,220011,"(40.770321961, -73.7638467789999)"
1040418,ecf9ff09,12/23/2015 08:30:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,GRAND LARCENY,FELONY,I,44,BRONX,N.Y. POLICE DEPT,1007174,243527,"(40.8350791930001, -73.9171592659999)"
1040419,30172c81,12/23/2015 08:30:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,GRAND LARCENY,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1016426,251004,"(40.8555724880001, -73.883688774)"
1040420,64a975c8,12/23/2015 08:45:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,FELONY ASSAULT,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1050624,157667,"(40.5991954180001, -73.760987846)"
1040421,1cd51202,12/23/2015 08:51:00 AM,Wednesday,Dec,23,2015,8,12,23,2015,FELONY ASSAULT,FELONY,B,25,MANHATTAN,N.Y. POLICE DEPT,1001128,232587,"(40.805065604, -73.939035658)"
1040422,d61ab25,12/23/2015 09:20:00 AM,Wednesday,Dec,23,2015,9,12,23,2015,FELONY ASSAULT,FELONY,B,9,MANHATTAN,N.Y. POLICE DEPT,989382,205548,"(40.7308651870001, -73.98148456)"
1040423,8ccc393c,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,ROBBERY,FELONY,B,67,BROOKLYN,N.Y. POLICE DEPT,999610,172882,"(40.6411926550001, -73.944655145)"
1040424,c4c93b24,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,BURGLARY,FELONY,E,111,QUEENS,N.Y. POLICE DEPT,1046965,210940,"(40.7454440070001, -73.7736682349999)"
1040607,8aaf3790,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,24,2015,BURGLARY,FELONY,D,111,QUEENS,N.Y. POLICE DEPT,1042920,212027,"(40.748455301, -73.788256761)"
1040608,f68b61f9,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,29,2015,GRAND LARCENY,FELONY,K,19,MANHATTAN,N.Y. POLICE DEPT,997820,223788,"(40.7809204230001, -73.9510024099999)"
1040609,d4f43a42,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,29,2015,BURGLARY,FELONY,R,109,QUEENS,N.Y. POLICE DEPT,1035757,226900,"(40.789322359, -73.8139945349999)"
1040610,73001e7d,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,25,2015,GRAND LARCENY,FELONY,D,28,MANHATTAN,N.Y. POLICE DEPT,998943,232278,"(40.804221387, -73.94692887)"
1040611,23cd8fce,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,GRAND LARCENY,FELONY,H,28,MANHATTAN,N.Y. POLICE DEPT,996274,233156,"(40.80663529, -73.956567991)"
1040612,7d67c091,12/23/2015 10:00:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,BURGLARY,FELONY,K,45,BRONX,N.Y. POLICE DEPT,1025478,245686,"(40.8409385370001, -73.85099955)"
1040613,480370b,12/23/2015 10:13:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,FELONY ASSAULT,FELONY,H,60,BROOKLYN,N.Y. HOUSING POLICE,984299,149171,"(40.5761241280001, -73.99982505)"
1040614,98f534c,12/23/2015 10:30:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,FELONY ASSAULT,FELONY,C,100,QUEENS,N.Y. POLICE DEPT,1028387,150184,"(40.5787947470001, -73.841112214)"
1040615,34d2e4fc,12/23/2015 10:30:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,BURGLARY,FELONY,J,104,QUEENS,N.Y. POLICE DEPT,1015156,206783,"(40.7342024540001, -73.8884831779999)"
1040616,9b2cd4c,12/23/2015 10:30:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,BURGLARY,FELONY,J,104,QUEENS,N.Y. POLICE DEPT,1015156,206783,"(40.7342024540001, -73.8884831779999)"
1040617,612a3fea,12/23/2015 10:30:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,GRAND LARCENY,FELONY,Q,109,QUEENS,N.Y. POLICE DEPT,1031345,224104,"(40.7816727100001, -73.829947123)"
1040618,68d649a7,12/23/2015 10:30:00 AM,Wednesday,Dec,23,2015,10,12,23,2015,FELONY ASSAULT,FELONY,B,32,MANHATTAN,N.Y. HOUSING POLICE,1000001,238478,"(40.821236836, -73.943092722)"
1040619,3de74cb,12/23/2015 10:44:00 AM,Wednesday,Dec,23,2015,10,12,24,2015,BURGLARY,FELONY,F,61,BROOKLYN,N.Y. POLICE DEPT,998344,157344,"(40.5985461830001, -73.949249325)"
1040620,1a528c13,12/23/2015 10:55:00 AM,Wednesday,Dec,23,2015,10,12,24,2015,GRAND LARCENY,FELONY,B,70,BROOKLYN,N.Y. POLICE DEPT,998395,166211,"(40.622884195, -73.949047104)"
1040621,3a3af139,12/23/2015 11:00:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,BURGLARY,FELONY,C,67,BROOKLYN,N.Y. POLICE DEPT,1008050,178718,"(40.6571925470001, -73.914222933)"
1040622,f2ef86dc,12/23/2015 11:00:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,BURGLARY,FELONY,B,106,QUEENS,N.Y. POLICE DEPT,1027806,181476,"(40.664687502, -73.843001864)"
1040623,7e1d5ccd,12/23/2015 11:00:00 AM,Wednesday,Dec,23,2015,11,12,28,2015,GRAND LARCENY,FELONY,E,90,BROOKLYN,N.Y. TRANSIT POLICE,997670,199336,"(40.7138060570001, -73.951592824)"
1040624,88134f5f,12/23/2015 11:00:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,GRAND LARCENY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1021349,254616,"(40.8654670180001, -73.8658727069999)"
1040625,2d090ea3,12/23/2015 11:08:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,ROBBERY,FELONY,I,73,BROOKLYN,N.Y. POLICE DEPT,1011131,182735,"(40.6682095030001, -73.9031025749999)"
1040626,724e3e9d,12/23/2015 11:30:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,BURGLARY,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1055868,156522,"(40.5960118130001, -73.742116381)"
1040811,bbe3c2a8,12/23/2015 11:30:00 AM,Wednesday,Dec,23,2015,11,12,24,2015,BURGLARY,FELONY,K,106,QUEENS,N.Y. POLICE DEPT,1034119,184979,"(40.67426913, -73.820220515)"
1040812,7593589a,12/23/2015 11:30:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,GRAND LARCENY,FELONY,C,18,MANHATTAN,N.Y. POLICE DEPT,992217,216508,"(40.760945544, -73.971242549)"
1040813,6f9bcce9,12/23/2015 11:30:00 AM,Wednesday,Dec,23,2015,11,12,24,2015,GRAND LARCENY,FELONY,F,24,MANHATTAN,N.Y. POLICE DEPT,993280,230536,"(40.7994476750001, -73.967386531)"
1040814,9cdc4a28,12/23/2015 11:32:00 AM,Wednesday,Dec,23,2015,11,12,23,2015,GRAND LARCENY,FELONY,F,23,MANHATTAN,N.Y. POLICE DEPT,998144,228783,"(40.7946298580001, -73.949822168)"
1040815,34a84aa8,12/23/2015 12:00:00 PM,Wednesday,Dec,23,2015,12,12,27,2015,BURGLARY,FELONY,D,7,MANHATTAN,N.Y. POLICE DEPT,988272,201305,"(40.7192197540001, -73.985492111)"
1040816,4d96f4b6,12/23/2015 12:00:00 PM,Wednesday,Dec,23,2015,12,12,23,2015,ROBBERY,FELONY,C,110,QUEENS,N.Y. TRANSIT POLICE,1020182,206551,"(40.7335466820001, -73.870349101)"
1040817,88e4abed,12/23/2015 12:00:00 PM,Wednesday,Dec,23,2015,12,12,29,2015,BURGLARY,FELONY,C,34,MANHATTAN,N.Y. POLICE DEPT,1006233,253436,"(40.8622788590001, -73.920527341)"
1040818,69da3cee,12/23/2015 12:30:00 PM,Wednesday,Dec,23,2015,12,12,23,2015,GRAND LARCENY,FELONY,D,62,BROOKLYN,N.Y. POLICE DEPT,985160,158205,"(40.600920613, -73.9967244379999)"
1040819,657e084e,12/23/2015 12:30:00 PM,Wednesday,Dec,23,2015,12,12,23,2015,GRAND LARCENY,FELONY,F,52,BRONX,N.Y. POLICE DEPT,1012931,255857,"(40.8689045470001, -73.896302033)"
1040820,b2a91a65,12/23/2015 12:40:00 PM,Wednesday,Dec,23,2015,12,12,23,2015,GRAND LARCENY,FELONY,B,14,MANHATTAN,N.Y. POLICE DEPT,990630,214107,"(40.754356699, -73.976973505)"
1040821,c55a8ce3,12/23/2015 01:00:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,930517,153253,"(40.5871655440001, -74.193459697)"
1040822,c4d060eb,12/23/2015 01:00:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,961260,157890,"(40.6000262260001, -74.082789653)"
1040823,40ed7797,12/23/2015 01:00:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,C,32,MANHATTAN,N.Y. POLICE DEPT,1001808,236451,"(40.815669885, -73.936569294)"
1040824,837f5d61,12/23/2015 01:23:00 PM,Wednesday,Dec,23,2015,13,12,24,2015,GRAND LARCENY,FELONY,A,19,MANHATTAN,N.Y. POLICE DEPT,992612,218272,"(40.765786905, -73.969814503)"
1040825,26a4b2fc,12/23/2015 01:30:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,F,84,BROOKLYN,N.Y. POLICE DEPT,987778,191639,"(40.692689069, -73.9872792749999)"
1040826,efe9e5c1,12/23/2015 01:30:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,J,28,MANHATTAN,N.Y. POLICE DEPT,997700,234324,"(40.8098390710001, -73.951414611)"
1040827,5f9c2a4f,12/23/2015 01:30:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,FELONY ASSAULT,FELONY,D,43,BRONX,N.Y. POLICE DEPT,1023876,240229,"(40.8259679940001, -73.856821554)"
1040828,1d19d4ae,12/23/2015 01:40:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,GRAND LARCENY,FELONY,B,7,MANHATTAN,N.Y. POLICE DEPT,987084,199504,"(40.7142769000001, -73.989778571)"
1040829,3fd970bf,12/23/2015 01:52:00 PM,Wednesday,Dec,23,2015,13,12,23,2015,FELONY ASSAULT,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,1000481,243059,"(40.833809505, -73.941347389)"
1040830,24a494ab,12/23/2015 02:00:00 PM,Wednesday,Dec,23,2015,14,12,27,2015,BURGLARY,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1035448,189468,"(40.686582806, -73.815395295)"
1041012,185622fc,12/23/2015 02:00:00 PM,Wednesday,Dec,23,2015,14,12,29,2015,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. TRANSIT POLICE,986848,212883,"(40.750999048, -73.9906247119999)"
1041013,c3b56f71,12/23/2015 02:00:00 PM,Wednesday,Dec,23,2015,14,12,23,2015,GRAND LARCENY,FELONY,G,19,MANHATTAN,N.Y. POLICE DEPT,995846,218716,"(40.767001921, -73.95813895)"
1041014,881f098d,12/23/2015 02:00:00 PM,Wednesday,Dec,23,2015,14,12,30,2015,GRAND LARCENY,FELONY,A,32,MANHATTAN,N.Y. POLICE DEPT,999593,234946,"(40.811543204, -73.9445749079999)"
1041015,70090d4,12/23/2015 02:05:00 PM,Wednesday,Dec,23,2015,14,12,23,2015,GRAND LARCENY,FELONY,I,88,BROOKLYN,N.Y. POLICE DEPT,990485,190586,"(40.689797334, -73.9775186529999)"
1041016,20073116,12/23/2015 02:06:00 PM,Wednesday,Dec,23,2015,14,12,23,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,993332,156073,"(40.595064097, -73.967299109)"
1041017,cf63ab10,12/23/2015 02:15:00 PM,Wednesday,Dec,23,2015,14,12,24,2015,BURGLARY,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1054327,199114,"(40.712929381, -73.7472226849999)"
